id,titulo,descripcion,hashtags,menciones,audio,comentarios_muestra,etiquetas_contenido,vistas,likes,comentarios_totales,compartidos,etiqueta
26914215,tips ropa siempre humor 😊 💖,una viernes novia hoy crush 💕 🌻,#cine #restaurante #hacks #unboxing #chill,,kenia os,moda aesthetic la broma perrito con lunes relax trend 🥰 | un novia la rutina fiesta universidad viaje pelicula siempre review aqui amor ☀️ | puro stream compañeros una tips humor universidad siempre comedia perrito estudio ❤️ 🐶 🎉 | un serie una oficina los maquillaje mascota comedia una lunes,,208704,19236,1285,469,0
2380443d,un ar-15 unión tepito jgl compa una amapola el lazca,pistolero halcon con fierro un matamoros el revólver ⛄ 👃 🏴‍☠️,#darcran #lavador,,los cadetes de linares,,,239348,40556,854,1041,1
b2af8585,rpg puro rafael caro quintero siempre churro super 38 puro ejecución 🚤 🥂,lavada ovídio una viejon z-40 aqui cincuenta burrero puro fuerza anti-unión la secuestro,#pastillas #prestanombres #narcomensaje #clica #conhuevos,,los tigres del norte,,,382497,36441,2295,5370,1
9e994f81,con trend siempre novio cumpleaños un lunes un videojuego anime relax,una novio la cine los aesthetic aqui tutorial las coquette,#trabajo #lunes #grwm #perrito #prepa,,camilo,aqui unboxing maquillaje comedia comida | una maquillaje chill escuela aqui coquette prepa con humor la cumpleaños 😊 🎧 | receta humor hoy trend aesthetic outfit rutina 💻 | aesthetic con gym serie review la prepa relax 😊 🎉 🎂,,860094,58475,3859,6629,0
f6252b5f,anime puro restaurante compañeros 🍣 🧸 🎀,receta rutina tips puro mascota una universidad 💄 🧸 🐱,#gato,,bad bunny,con broma tarea las trend un diario escuela relax las perrito ✈️,,879939,150828,7778,17473,0
8a3652aa,comando hoy cártel de sinaloa las los aztecas barret 🐂 💵,buchon tableada las radio jefe de jefes gallito el cln con al millon 🌨️ 🦏,#cobrodepiso #al100,,gerardo ortiz,,,680476,40434,2272,925,1
9cdd438b,siempre piso el ratón una toston foco hoy los zetas una frontera chica ovídio culiacan 🇲🇽 ❄️ ⚠️,amado carrillo patrón una charola hoy rivotril una lfm ⚰️ 🚁,#marihuana #cobrodepiso #cuatroletras #mencho,,,las la maña la antrax una el mini lic sierra quebrar 🌨️,,2899888,537242,48442,23719,1
b101665c,aqui diario baile chill los pelicula los skincare 👗 🥰,una tips rutina receta ✨,#mascota #lunes #maquillaje #coquette #novio,,the weeknd,cumpleaños aqui haul skincare aqui compañeros los compras puro aesthetic el vlog trabajo 🍕 🎧 🍟,,870784,154378,3869,14833,0
6e75ff9b,los unboxing estudio con escuela prepa 🏖️,ropa la trabajo la aesthetic prepa la compañeros 🎂 🏖️ ☕,#skincare #cumpleaños,,,,,978268,161311,4946,13234,0
82217ca3,foco arellano félix aqui narcomanta hoy cártel de jalisco nueva generación bala 🧹,un cártel del noreste la linea puro señor de los gallos con ovídio siempre tahoe halcón los aztecas aqui el señor de los cielos,#matón #lavada #escuadra #elcártel,,comando exclusivo,,,564649,28821,2454,3214,1
87530653,un pelicula una review cumpleaños ❤️ 💅,gym hoy lunes un jefe novio gamer una trabajo chill ☀️,#broma #unboxing #gamer,,karol g,un receta las outfit el comida un universidad hacks unboxing aqui fiesta 🥺 ☀️ | aqui comedia la grwm la lunes las outfit 🧸,,793859,42288,916,5878,0
0f0b8090,tips una broma puro humor amor mascota 🧸 🍟 🎮,comedia el novia la hacks hoy tips novio una serie los viaje 🍟 🎉 🐶,#cumpleaños #hacks #rutina #ropa #compras,,,las restaurante gym siempre lunes con rutina la baile gato 💕 😊 📱,,472263,76075,5759,10162,0
978c89ef,cartel de jalisco un bala empresa,fentanilo con éxtasis alucines los zetas ❄️,#joaquínguzmán #matamoros #barret #reynosa,,el fantasma,los bélico las tubo las iván archivaldo mdma 棺 👺 🏹 | lfm extorsión cártel de santa rosa de lima empresa los pelones 🐓,,661313,106532,8354,12492,1
ea7e992b,la hacks hoy jefe moda la coquette los crush 🎬,amor los moda haul vlog 🌸 💪,#haul,,duki,siempre relax una familia grwm los gamer oficina gato un diario 💪 💄 | pelicula haul siempre amigos hoy novio el lunes las cine novia 🌙 🎮 🍣 | aesthetic videojuego cumpleaños el universidad hoy outfit aqui rutina,,253483,24527,425,935,0
6dd251c1,comedia lunes la broma grwm los estudio un vacaciones trabajo maquillaje 👗,aqui novio universidad tutorial videojuego anime las estudio hacks ✨,#broma #challenge #mascota #cumpleaños #novio,,morat,con familia anime jefe tips el gato puro tarea 🌻 | estudio vacaciones el restaurante hoy review una challenge diario siempre grwm 🍣 🎀 📱,,648798,120018,8839,9016,0
b53baef7,puro al millon el patron el troca,cristal con buchonas con cartel de sinaloa un los rojos hoy mencho los pariente los chimales 🐊 🚔 🍬,#levanton #gallo #pechera,,los traviezos de la sierra,los zambada las lfm punta un cártel de santa rosa de lima 🐔 🚤 💎 | siempre el mencho mencho madriza 🍭,,845584,128425,3648,5319,1
e3e87b6a,los novio una amigos pelicula oficina challenge unboxing ropa ✨ 👗 🥰,pelicula gato un maquillaje con viernes un prepa 🎧,#lunes,,bad bunny,hoy prepa mascota universidad la familia tutorial viaje 🥺 💖,,719385,129600,2196,14420,0
ff72d8ec,siempre risas jefe vacaciones oficina humor haul puro estudio ❤️,rutina pelicula hoy diario relax hoy unboxing con aesthetic 🎧,#vlog #pelicula #aesthetic #tips #trabajo,,morat,,,420075,26680,1969,1708,0
3255ff40,la moda perrito los comedia con rutina aqui broma un tutorial hoy compras,pelicula el coquette el grwm la diario aqui unboxing risas ☀️ 🧸 🍟,#estudio #ropa,,bad bunny,,,457830,66057,2889,7481,0
8f7e3ed3,puro aesthetic compras el serie el aesthetic siempre gato 👗 🍕,estudio una vlog una haul las maquillaje siempre unboxing oficina la review aqui trabajo,#challenge #fiesta #novio #mascota #prepa,,belinda,,,322738,60755,2919,5053,0
7877ca33,los pariente los ninis lfm toston puro levantón el azul raptor enfrentamiento,las el lazca la charolazo el padrino aqui tijuana 🆖 💸,#carteldesinaloa #revólver #cuernodechivo #extorsión,,,ak 47 mafia hoy quebrar siempre z-40 🐓 | las los beltrán leyva hoy tubo aqui bazuca 🐔 ⚠️ | el ratón viejón alucines los mula patrón 👃 💶 🎲 | nemesio oseguera la ak47 aqui arellano félix enfrentamiento la 4 letras buchona pariente 🐓,,605152,33895,2449,2784,1
8f19abe5,la linea los viagras filo los toston un zapopan con jueves negro lavado de dinero cártel de santa rosa de lima 🔥 🏴‍☠️,mayo puro el señor de los cielos fuerza anti-unión balacera la chapizza un ncdj blindada las z-40,#porro #buchones #lavada,,arsenal efectivo,lfm hoy p90 el mencho dar piso 🪦 | siempre viejón fenta el chapo puro los mexicles piso caro quintero el lazca 🦏 🪓 ⛄,,537375,99842,9143,7970,1
4b4bdd83,vlog aqui relax moda outfit 🍣 😊,broma compañeros con outfit hoy jefe coquette 🍕,#amor #viaje #novia #tutorial,,,ropa una serie hoy broma viernes un rutina una crush aqui gym restaurante 😂 | las trend viaje relax 🌻 🎧 🍣 | videojuego prepa gato 🎀 🍦 💕 | amigos amor una aesthetic una anime siempre oficina el cine,,799690,55490,878,7435,0
8cba85ff,novia relax cumpleaños los tutorial 🎬 🍔 🍦,trabajo crush jefe las viernes la aesthetic el gamer 🎧 🍣 😊,#humor #amigos #vacaciones #comedia,,,aqui coquette diario hoy gato las comida perrito la prepa los ropa 👗 🍔 🎮 | con tarea chill hoy trend gato una viaje | los receta crush chill trabajo con perrito novio hoy compañeros hacks 🎧 | gato siempre vacaciones con challenge ropa compañeros aesthetic los crush las trabajo 💄 ☀️ 💻,,718214,70746,3379,5111,0
825f2ee1,z-1 puntero jesús alfredo la chapizza las el patron el chayo 🧨,el cártel con matamoros aqui el guano 🦅  Rolex,#cuatroletras #gatillero #buchones #tusi,,los sierreños,las cuerno maría frontera chica las clica 💴 ⚡ 🍄 | toque charolazo los pacífico 🕸️ 🩸 🏴‍☠️ | triángulo dorado el la barredora el chiva 🤑 👑 | juan josé esparragoza bazuca los chapitos ncdj la topón gatillero plebe el el chapo 📍 🛻,,554702,57322,3259,6869,1
ea33f4af,comedia gato grwm siempre universidad un skincare videojuego amor,la universidad con receta cumpleaños gym trend los vacaciones con relax un aesthetic 🧸,#cumpleaños #compañeros #fiesta,,,el broma los outfit humor serie videojuego 🥺 🎬 💅 | un cine los coquette aqui anime serie aesthetic los relax el outfit ❤️ | siempre challenge la skincare restaurante comida perrito aqui anime | viernes siempre cine el baile oficina,,209756,21408,1062,3047,0
4c77969f,un risas las humor anime serie puro pelicula la grwm compañeros 💪 👗,stream un trend la mascota tips pelicula 💖 💅,#baile #anime #skincare,,rauw alejandro,viaje aqui amigos tutorial una videojuego trabajo | aqui crush hoy coquette los diario gym outfit 🍦 🎉,,916344,49328,2223,4771,0
48b8f2db,gallito levanton jefe de jefes las buchones charola 🏎️ 🚫 🚤,dámaso una nemesio oseguera un morritas magnum alinear el lazca sombrero,#elcártel #lachapizza #lobos,,ulises chaidez,siempre cártel de sinaloa ncdj el joaquín guzmán las belico m60 clica buchon 🚫 👹 | manta aqui nemesio oseguera las nuevo laredo triángulo dorado puro pistolero | z-40 cartel de jalisco el tj los al millon 🩸,,325180,30536,945,1189,1
ec946ec0,con serie con anime la baile,los ropa una trend comida siempre perrito maquillaje hoy compras,#maquillaje #ropa #relax,,morat,las moda los gym viaje 💄 🎬 | hoy receta aqui maquillaje lunes comida unboxing el viaje con novia puro amigos | siempre hacks los diario los broma 🏋️‍♀️ 💕 🍦 | hoy perrito la viaje los estudio el haul ✈️,,448332,45495,2655,2381,0
bbaa339a,secuestro cincuenta el jj blanca las bélicon mencho 🔪 🦇 💶,los 38 super topón mula el belicon,#magnum #gallito #antrax,,grupo firme,sombrero puro el cártel los pelones fn p90 🍭 👃 🐅,,469530,81894,4386,11698,1
14a575f4,la nieve puro zapopan p90 una belico 🚤 🥃,ak 47 con wato los comando puro la maña cártel de tijuana tableada una el lazca cuerno de chivo 🩸,#ovidio #elseñordelamontaña #elnarcodenarcos #pechera,,el de la guitarra,con mamalona sinaloa michoacan hoy joaquín guzmán triángulo dorado | un balacera un magnum una marihuana 👃 | unión tepito con el chapo al tiro | el sierra la familia michoacana la mayiza la linea 🐓 💸,,1999418,115400,10940,8253,1
77f2c603,el viernes con gym un novia con humor aesthetic con mascota,crush aesthetic outfit,#baile,,luis miguel,hoy humor aqui skincare coquette gato 🎉 | escuela los viaje aqui ropa las skincare amigos aqui pelicula siempre hacks prepa 🎀 🍕,,96295,17468,701,2139,0
4d86829c,una tachas aqui la unión tepito los ninis las rpg chapo alfredillo la familia michoacana,arellano félix la linea con frecuencia la el padrino 🗡️,#viagras #venadear #morritas,,adriel favela,aqui zacatecas cheyenne rpg ⌚ 🚬 | el r-15 puro cártel de sinaloa roche sicario punta,,533449,80479,5173,5691,1
251d8e17,crush hoy grwm los anime las fiesta moda una cine aqui novia relax 📚 💖,perrito novio con trend con diario humor vacaciones siempre broma 💻,#baile #chill,,,puro grwm hoy trend con serie una oficina con viaje 😊 💕 🏖️ | aqui pelicula trabajo el chill prepa | hoy relax con perrito diario vlog un risas con gamer 💪 🏋️‍♀️ | puro oficina aqui stream una chill perrito 😍,,260881,31746,3133,3198,0
65438a3e,mota mafia triángulo dorado 🥂 🚁,un mdma las churro cuerno de chivo el jgl 🥂 💷 🪓,#crico #encajuelado #meth,,yarithza y su esencia,siempre la familia michoacana la al millon puro ninis los el mencho aqui lfm ovídio los viagras cincuenta 🌨️ 👃 🔥 | el chueco chiva gallito puro narcomensaje los 9mm las mamalona ncdj puro rivotril 🔪 ⌚,,2969558,417896,37460,10704,1
e43bc844,compañeros un vacaciones aesthetic los gym la mascota broma 💻 🐱 🏋️‍♀️,puro compañeros un aesthetic aqui familia stream anime,#coquette #mascota #baile #amigos #moda,,sebastián yatra,skincare novio con serie | una aesthetic vacaciones jefe un oficina las prepa aqui broma ❤️ | coquette compras perrito receta risas mascota | restaurante oficina los viernes 😂,,830675,122548,3655,6608,0
15f7822c,un piyi charolazo wato nieve un cuerno el azul las ejecutado,un los rusos cng jesús alfredo 👻 ✈️ 🛡️,#4letras #rpg #compa,,fuerza de tijuana,,,4820690,399622,31746,35435,1
9c6d0e32,un el guano el chueco cártel de oaxaca nuevo laredo una tahoe jgl hoy charolazo 🐂,rusos con huevos puro cincuenta siempre michoacan gallito ⛄ 🕸️,#jrz #ejecutado,,,los al 100 con rs puro ar15 los beltrán leyva pacífico un levanton aqui cártel de jalisco nueva generación cuerno de disco | la el chayo la familia michoacana brazo armado levanton las barret las chapizza | tusi escuadra aqui la línea ⚔️ ☣️ 🍻,,324248,36831,2696,2655,1
746e60cb,frontera chica la escuadra siempre nieve puro lobos la tostón el chapo 🍾,buchon el clika las r-15 burrero siempre los rusos las chapo iván archivaldo 🏇 💎 ⚠️,#clika #labarredora #cheyenne #darpiso,,noel torres,un don neto la empresa con zambada hoy jalisco ar-15 radio con tj 🪦 🐅  Rolex | belico ar-15 jueves negro clika pacífico 🆖 💨,,795295,96413,8232,5727,1
7b9b4d20,puro gym el hacks moda mascota 🎮 🐶,una ropa aqui serie broma humor con review el amigos un receta universidad 🥺 💖 🍦,#outfit #anime #prepa #maquillaje #compras,,rauw alejandro,siempre universidad videojuego outfit una novio prepa 😍 | hoy baile vlog siempre hacks 🎉 | con challenge aesthetic gato 👗 | los comedia vacaciones la maquillaje 🎀 🌻,,197740,11433,589,404,0
124acefc,los mascota jefe cumpleaños serie una gato ☀️,siempre comedia siempre oficina con ropa con tutorial 🍟 💻,#maquillaje #perrito #novia #cine,,sebastián yatra,,,72371,5921,395,133,0
8d5d362b,con cártel del noreste una sicario tamaulipas los mayiza los fuerza anti-unión revólver,con belico con jrz extorsión venadear 🐔,#carteldelgolfo #lachapizza #loscaballerostemplarios #joaquínguzmán #comando,,,puro fentanilo jefe de jefes siempre rusos el jj un cártel del noreste blindada 38 super,,424351,41707,814,4887,1
88d0440d,raton blindada un rafael caro quintero bala bacha los ejecutado aqui clonazepam 🏎️,juan josé esparragoza cártel de jalisco nueva generación las unión tepito,#cincuenta #lalinea,,,,,788001,143774,7076,4332,1
329d7d51,con novio challenge restaurante con amigos universidad viaje,los familia novio aqui escuela universidad coquette puro vlog viernes 🌙 💪 🍕,#diario #tutorial #comida #vacaciones #aesthetic,,j balvin,cumpleaños diario mascota 💅 🐱 🎬 | broma una novia el gym el aesthetic 💪 | viaje un baile el risas puro escuela puro trend la lunes siempre compañeros una anime 📚 | escuela hoy jefe las rutina una risas aesthetic trabajo 😊 💅 ✈️,,385942,42383,3242,4190,0
090b9ea6,escuela anime humor 🎉 🍕 😍,gym review puro relax universidad escuela serie,#familia #grwm #restaurante,,ariana grande,viernes la rutina receta un novio estudio 🌙 | lunes hoy restaurante trend pelicula | aqui gato gym hoy diario una novio compras prepa 🎬 🍟 🌻 | receta universidad unboxing tarea 👗 💪,,623578,120783,7729,13687,0
bcafe98e,el chayo siempre plaza éxtasis,siempre radio un cocaína siempre el cártel el mencho frontera chica la juan josé esparragoza puntero alucin 🧊 ☢️ 💎,#barret #tubo,,martin castillo,siempre pizza el jj éxtasis escuadra arellano félix siempre sombreriza glock las jesús alfredo | sombreriza puro michoacan joaquín guzmán los beltrán leyva clika arellano félix alucin 🤑 🇨🇴 | monstruo aqui cártel de oaxaca una charola los ántrax la tuta plebes,,113845,20495,1513,2968,1
982f9347,vlog siempre estudio stream tarea ☀️,los ropa compras el videojuego comida las viaje 🍔 🏋️‍♀️ ☀️,#risas,,,el fiesta un ropa moda la aesthetic el baile 🍦 🏖️ 🎮 | tutorial oficina anime la grwm stream challenge 🎂 | el gamer stream hoy diario las outfit la jefe cine los crush,,19349,2094,98,110,0
a0be9343,cártel de oaxaca la crico balacera la alucines puro buchón la chapizza wato una cuerno 🚤 🕷️ 🍄,nueve milímetros hoy iván archivaldo aqui plebe 💊,#mz,,grupo firme,un triángulo dorado con manguera los cds el alucines jueves negro | super 38 manguera sinaloa un sombreriza fn p90 🤑 | metanfetamina aqui fierro cohete el plebe 🤑 🕷️ | clika puro los zetas con polvo rosa,,744802,113959,4709,6917,1
